0_Area under the curve,0_Autocorrelation,0_Centroid,0_Mean absolute diff,0_Mean diff,0_Median absolute diff,0_Median diff,0_Negative turning points,0_Neighbourhood peaks,0_Positive turning points,0_Signal distance,0_Slope,0_Sum absolute diff,0_Zero crossing rate
0.09582904869736986,6.0,2.6187512292375836,0.0047353540128506,1.3588528441977618e-08,0.0029070377349853516,1.1920928955078125e-07,33815.0,7285.0,33816.0,233485.08535590855,7.757119923731782e-11,1105.6057195663452,18512.0
0.14887473785552824,6.0,3.292561854535816,0.005407665368447737,6.017614266253181e-09,0.00372469425201416,2.6702880859375e-05,35705.0,10584.0,35703.0,315921.06620651315,1.0146833847423826e-12,1708.3409742116928,23638.0
0.2366796375023801,6.0,3.841743289833037,0.007764677634862409,-3.507370336222476e-09,0.005406856536865234,-4.172325134277344e-06,36008.0,10565.0,36010.0,326171.8166309134,-1.1771842198993459e-11,2532.4573752880096,23732.0
0.14722616423284637,7.0,3.048887346822467,0.00480278775613618,8.746869854548547e-09,0.0027288198471069336,-1.9073486328125e-06,35844.0,8642.0,35847.0,291855.1501527075,9.154812452392107e-12,1401.6791982650757,18148.0
0.21316313828470485,6.0,4.260893735876692,0.00563200268869117,-1.7054772277149058e-09,0.003752589225769043,-1.7881393432617188e-05,47271.0,14324.0,47268.0,414229.2266169377,-2.3983841029656575e-11,2332.8599936962128,31100.0
0.1727880155431981,6.0,3.682489253174079,0.0053232396140300625,6.0823247932022095e-09,0.003925919532775879,-1.5497207641601562e-05,37740.0,11573.0,37743.0,351248.887632181,1.1235465688431048e-11,1869.729358792305,26753.0
0.19475252697392137,5.0,3.6686957564286504,0.007282231575570689,8.393979766650931e-10,0.0057953596115112305,1.4185905456542969e-05,37674.0,10897.0,37674.0,330775.68523959594,-5.0880481821088795e-12,2408.6636337041855,27394.0
0.26363429690029105,6.0,3.319085695487983,0.007577630084444132,1.935323254217259e-09,0.005456447601318359,-2.8014183044433594e-05,31594.0,11286.0,31595.0,349211.3177142312,-1.1923927520509665e-11,2646.040226817131,24141.0
0.20160907996890215,6.0,3.6679696906407937,0.006160516969389221,-1.6830034718538152e-08,0.004400134086608887,-8.106231689453125e-06,35877.0,11298.0,35874.0,342036.26355730236,-4.232693563003789e-12,2107.0384954214096,23163.0
0.272042246988031,6.0,3.9166011298481425,0.007658820349378973,6.336363525934869e-09,0.005700111389160156,-1.609325408935547e-05,37567.0,11167.0,37566.0,347675.14531978685,-2.5561877522629485e-11,2662.627188563347,23346.0
0.32687754217864723,6.0,3.8780222121932693,0.00984308521910033,1.4175295462666368e-09,0.007535457611083984,-1.5497207641601562e-06,32677.0,10621.0,32672.0,330278.0665626557,-3.1076149676249675e-12,3250.6493643522263,21136.0
0.28159751073843753,6.0,3.7764173000202876,0.0067329691055929225,5.151009012693087e-09,0.005083560943603516,-5.698204040527344e-05,37558.0,12298.0,37563.0,380440.10831995413,-1.2908091544778618e-12,2561.3763060569763,25764.0
0.332597928532396,6.0,3.8224622959038164,0.009801049903329478,1.6675933181894494e-09,0.007702350616455078,-6.67572021484375e-06,32690.0,10962.0,32688.0,340517.6866202136,1.255121585981674e-11,3337.130078434944,24501.0
0.2274624059192184,6.0,3.90140301065192,0.006547366866016768,3.552497396431679e-09,0.004793286323547363,-5.364418029785156e-05,38483.0,11768.0,38490.0,360982.8073014699,7.874632688558935e-12,2363.3833755254745,25337.0
0.25223042605144863,6.0,4.064554547359861,0.006994908752566515,-1.2794075928808402e-09,0.004968047142028809,7.271766662597656e-06,35593.0,11461.0,35596.0,367128.8119527485,1.4988979216713752e-12,2567.907947063446,26474.0
0.2642442083223614,6.0,4.243425760020582,0.007252728698563034,3.404772652322575e-10,0.004810214042663574,-4.172325134277344e-06,41910.0,12887.0,41908.0,380956.1674928119,-8.749422802534523e-12,2762.8182067871094,30690.0
0.2930803055922727,7.0,3.612529159920545,0.007744234867951804,-6.600198697194425e-10,0.006047368049621582,-5.0067901611328125e-06,33946.0,11022.0,33946.0,344090.6625637576,1.0594666800357526e-12,2664.566635251045,26093.0
0.29855718295455275,6.0,3.7747735193907177,0.009163161292752698,1.2263236892110121e-08,0.006937861442565918,6.079673767089844e-06,34603.0,10481.0,34602.0,330274.4504289283,6.692453385584996e-13,3026.1065274477005,23021.0
0.2526712917565218,6.0,3.979107188778891,0.00655124759759727,4.048010137910471e-09,0.0045702457427978516,-2.8967857360839844e-05,46501.0,12302.0,46502.0,376343.86611654854,-7.89867918959611e-14,2465.411354660988,28711.0
0.2868853248584835,6.0,4.021488594046053,0.008211403917074103,-2.6099203429608974e-09,0.006557822227478027,-2.4199485778808594e-05,36279.0,11248.0,36278.0,346653.07175304595,-1.2885286762709155e-11,2846.3271511793137,26225.0
0.26961075525164874,7.0,3.6957538613200933,0.007341375932481314,4.956651539498064e-09,0.005499839782714844,-1.8477439880371094e-05,36632.0,11048.0,36635.0,347161.5506664807,2.829426054518593e-12,2548.507265329361,22667.0
0.2714750765118739,6.0,3.8468458369108247,0.00785637124786328,-1.0090266346499018e-09,0.006013035774230957,-6.67572021484375e-06,38140.0,11523.0,38141.0,348187.93052998645,1.969744880672019e-12,2735.329208254814,25553.0
0.30497927588670404,6.0,3.5171197853637737,0.008005252859115021,-3.068920384402104e-10,0.005983233451843262,-1.2636184692382812e-05,35419.0,11387.0,35422.0,358941.11609972065,-9.81433842152828e-14,2873.2373509407043,25764.0
0.2965248995181384,6.0,4.1787986810027045,0.008086197886036693,-1.8519305496507004e-09,0.006369590759277344,-1.6450881958007812e-05,36647.0,11007.0,36647.0,346140.7162328505,-1.1137447532608067e-11,2798.786726117134,22752.0
0.30319769895265963,7.0,4.011460073552571,0.008991562652437331,-3.4685179972202133e-09,0.00726926326751709,-9.179115295410156e-06,37926.0,11254.0,37925.0,344609.80107598397,3.034848004988707e-11,3098.3396334648132,24251.0
0.26252372473275604,7.0,3.4769150205317985,0.008324079109277132,1.1321875782070738e-08,0.006557822227478027,-7.510185241699219e-06,35441.0,11485.0,35441.0,327708.7375068757,1.3851300677891562e-12,2727.6925110816956,27174.0
0.29211907860508246,6.0,3.544400441672631,0.00959613727993957,-2.966947813484499e-10,0.007782936096191406,1.6808509826660156e-05,34381.0,10446.0,34382.0,321058.5702183562,1.2334144635940233e-11,3080.6575471162796,24449.0
0.42337526916781865,7.0,5.067399841566208,0.010217607431355016,2.046326650444591e-10,0.007419109344482422,-7.271766662597656e-06,47772.0,13138.0,47775.0,393264.4787354567,-4.302478259601652e-12,4017.7982469797134,30153.0
0.2683233086187017,6.0,3.2972633034967154,0.00886634305937825,-1.2927252581971064e-09,0.006781935691833496,-1.8358230590820312e-05,33619.0,10653.0,33616.0,317983.9358896728,-7.162753625512578e-12,2819.1335728168488,24045.0
0.40859877772747566,6.0,4.220191719177996,0.012409309349595402,-1.86154493229998e-09,0.009293198585510254,-1.52587890625e-05,35290.0,10963.0,35288.0,336953.52341153956,-1.4815357222555485e-11,4180.73354780674,26266.0
0.26262831565474104,6.0,3.8994049470591174,0.00777580080472722,-7.635837224678496e-10,0.005777716636657715,1.71661376953125e-05,34402.0,11140.0,34404.0,336923.3035089243,-9.235416404620651e-14,2619.6906185150146,26447.0
0.33171309186758097,6.0,4.0617780225996265,0.009684859602930073,-1.0430303754696349e-09,0.007310390472412109,-1.7762184143066406e-05,32099.0,10652.0,32094.0,330788.6066090668,-6.445006833138917e-12,3203.354477405548,24243.0
0.2793585964530501,6.0,3.8050265134852865,0.00820992067809704,-8.108883607611494e-10,0.006873011589050293,8.344650268554688e-07,32486.0,11183.0,32488.0,342555.75710996595,1.5263731555803322e-12,2812.1851794719696,25917.0
0.30293044189206575,7.0,3.279023582427241,0.009583104822630292,-1.2789976644823597e-09,0.007475376129150391,-3.516674041748047e-05,31458.0,10162.0,31460.0,309282.02443143545,-2.706898405140883e-12,2963.623081922531,23356.0
0.29071109728342814,7.0,3.195624843157261,0.008239617266027071,2.2574754169067087e-09,0.00661015510559082,-8.463859558105469e-06,29293.0,10109.0,29298.0,331803.7345053479,2.433407465364055e-12,2733.76493537426,22213.0
0.28483419237899127,8.0,4.198043476066366,0.007417096481960166,-1.1124671146311628e-10,0.005883336067199707,-4.291534423828125e-05,34898.0,10257.0,34901.0,346137.0289970303,-1.363660575567945e-11,2567.1980172395706,22665.0
0.20509957134588516,7.0,3.709172732392583,0.005263434664645055,7.49484267417496e-11,0.0036276578903198242,-7.271766662597656e-06,38113.0,10341.0,38116.0,343569.0597709958,-1.7123547471774687e-12,1808.3003499507904,22296.0
0.3539069215848605,6.0,4.411392828113583,0.009920723277655199,-7.792350722506386e-10,0.007385611534118652,-1.2159347534179688e-05,39270.0,12338.0,39267.0,366123.28653852467,-1.733932740478539e-11,3631.847822546959,29060.0
0.25327009258897476,6.0,4.077145909358202,0.007424508968874696,2.556005344372127e-09,0.005721569061279297,2.491474151611328e-05,34377.0,10855.0,34371.0,328728.3599886784,-5.470096207115059e-12,2440.5177676677704,24365.0
0.2390322499791515,6.0,3.885949729361191,0.00758077738280309,2.1553527491803836e-09,0.005743741989135742,-5.3763389587402344e-05,30051.0,10586.0,30049.0,312343.97178391484,-5.3886045420384125e-12,2367.6814576387405,23022.0
0.2804237064131259,5.0,3.8913703639597244,0.009543291175792354,2.950997517050886e-09,0.006365418434143066,-1.1682510375976562e-05,41817.0,11794.0,41823.0,340007.9998949626,-6.872952066458703e-12,3244.4804174900055,28892.0
0.3134254909480788,7.0,3.468396179211121,0.010302026089324928,4.434454416599735e-09,0.00795137882232666,-4.649162292480469e-05,34528.0,11341.0,34533.0,321064.02970924455,-1.9538957114550126e-11,3307.269737482071,29432.0
0.26284607356097445,6.0,3.6930384928407185,0.008156021107694646,9.058159030782058e-10,0.005652666091918945,-1.3589859008789062e-05,44901.0,13568.0,44902.0,383521.4550407282,9.790055731951303e-12,3127.7933146953583,36115.0
0.3290429472625931,6.0,3.6894866333200382,0.010498580445844653,9.379862549263885e-10,0.008108735084533691,-5.0067901611328125e-05,33475.0,10783.0,33475.0,321064.87022877374,-1.0996943209164998e-11,3370.369779109955,25141.0
0.21722141228835878,6.0,4.203227006796217,0.006425160422202411,1.499304613128765e-09,0.005033612251281738,1.5497207641601562e-06,38355.0,11480.0,38357.0,351764.9178647875,-8.521057794489641e-12,2260.0566036701202,30262.0
0.2816468322831202,6.0,3.8858726843360087,0.00877729736959868,2.3257382577004904e-09,0.006528735160827637,1.5497207641601562e-06,34157.0,11606.0,34151.0,331296.13151940523,-9.795192588490793e-12,2907.664076924324,29989.0
0.29891455771295944,6.0,4.116447348121421,0.008669175753455941,5.876135184039125e-09,0.006928801536560059,-3.695487976074219e-05,39161.0,11913.0,39160.0,360993.3006210538,-1.8155386275529976e-11,3129.286364197731,27478.0
0.31746862051303243,6.0,4.085505800938755,0.009209281830523032,3.912374828502234e-09,0.008391261100769043,-5.9604644775390625e-06,30570.0,11334.0,30571.0,344607.710949884,1.465577711291042e-12,3173.361961007118,25965.0
0.3281431705584067,6.0,4.32951115107201,0.009249982606105062,-9.678669042062155e-09,0.006169319152832031,4.649162292480469e-06,41862.0,12181.0,41864.0,352806.72824072826,-6.0897826465428865e-12,3263.1626138687134,29228.0
0.2239613542210755,6.0,3.85833207541066,0.007097000333244315,-1.5280441245570976e-09,0.00493013858795166,6.794929504394531e-06,44322.0,12191.0,44321.0,365594.56999166263,-5.2193186337100576e-12,2594.4858968257904,29186.0
0.3443710454237435,6.0,4.5758918115457785,0.009224438357401705,2.599064626234124e-10,0.007624626159667969,-2.205371856689453e-05,38536.0,13141.0,38533.0,383013.05683169933,-8.033140490938877e-12,3532.8030754327774,31287.0
0.4085026594016549,6.0,4.637092983108246,0.010722064729287622,-1.3571447577231928e-09,0.008465170860290527,-1.0967254638671875e-05,38962.0,12163.0,38968.0,374320.3797902958,-5.3511923351238155e-12,4013.0436648130417,27069.0
0.4134803770756225,6.0,3.940151885413828,0.011741358369018802,1.3464022728675238e-09,0.009153366088867188,-2.8848648071289062e-05,29288.0,10787.0,29292.0,334897.80458170164,1.7035779529838397e-12,3931.652556657791,24837.0
0.3081758827822547,6.0,4.567330404094906,0.008948434243060266,-2.5705071876627277e-09,0.0068073272705078125,-1.71661376953125e-05,33756.0,11694.0,33755.0,354337.82542033854,-7.285346553499272e-12,3170.528685092926,26879.0
0.3400113177732001,6.0,4.105482977793434,0.00991305747919287,-1.6699478164445635e-09,0.00866079330444336,-4.0411949157714844e-05,29990.0,11535.0,29992.0,350244.37282584276,-1.6227802881084147e-11,3471.701425075531,25916.0
0.29649674381393465,6.0,3.77207031540308,0.008899059431968216,1.2298833832900637e-08,0.0065975189208984375,-1.5974044799804688e-05,36867.0,11520.0,36868.0,360995.07368132414,1.4939134858303386e-13,3212.266785979271,28058.0
0.2588070099491648,5.0,4.329132289353835,0.008935320040048508,3.835541007418431e-09,0.007628440856933594,8.463859558105469e-06,36949.0,15945.0,36952.0,381473.48965458,4.081578565748336e-13,3408.3510233163834,38273.0
0.2780081288425296,5.0,4.191584156144356,0.008836277142811691,1.507244947253323e-10,0.0067903995513916016,-9.775161743164062e-06,42732.0,14166.0,42727.0,389156.4041856789,2.7982716937541454e-13,3438.434015750885,37060.0
0.26380286158618005,6.0,4.224101927086001,0.00745381778776675,7.91545896410492e-10,0.0054885149002075195,-3.5643577575683594e-05,39991.0,12457.0,39991.0,375323.4013002163,-7.715105800102841e-12,2797.4401772022247,31387.0
0.2601306742632462,6.0,3.7832994385166843,0.007797114002666873,1.4517782425131227e-09,0.006071686744689941,-3.838539123535156e-05,36027.0,12078.0,36030.0,360987.9338632397,-1.3680365609986856e-11,2814.500850200653,29589.0
0.34041085135098853,6.0,3.8778275887938674,0.010204304861949507,-8.479980887231949e-09,0.007442474365234375,-6.67572021484375e-06,39376.0,12202.0,39376.0,364076.1815411483,-7.819346028874905e-12,3714.7649376392365,28675.0
0.26691939809965726,6.0,4.360909370770961,0.008004676038521069,3.256310372965477e-09,0.006067395210266113,-7.62939453125e-06,38330.0,11956.0,38335.0,366109.5872353702,-1.2832503915672719e-11,2930.4078369140625,27880.0
0.2965905251551638,6.0,4.621961517492867,0.008651808609699834,-3.221947701760788e-09,0.006850242614746094,-3.349781036376953e-05,39418.0,13460.0,39417.0,386594.24177006935,6.68817245178436e-12,3344.503698825836,32243.0
0.26757329085922044,6.0,4.135974195054991,0.007504735572899985,3.050695855858306e-09,0.0058135986328125,-1.3470649719238281e-05,33505.0,11517.0,33500.0,353305.71199266025,-9.390223887018245e-12,2651.3255163431168,29091.0
0.24929599488132864,7.0,4.16469262919758,0.006379404114608773,-9.099105152218455e-10,0.004503130912780762,-1.049041748046875e-05,38123.0,12154.0,38119.0,378902.2161686157,-1.9362950387507852e-11,2417.0732867717743,29543.0
0.2907112614543543,7.0,4.352218265349981,0.007825117290617694,7.265339433115126e-10,0.006035447120666504,-5.1856040954589844e-05,38031.0,12401.0,38035.0,369692.4862402658,-1.0988546503944002e-11,2892.718933939934,31196.0
0.2165838369044588,6.0,4.0169717109814105,0.00628630607105321,1.115096842794038e-09,0.004458189010620117,-1.5616416931152344e-05,34728.0,12510.0,34729.0,357397.17711039336,-1.4185842465186602e-11,2246.6189225912094,28381.0
0.29984581713503444,7.0,4.109176788382687,0.008123015397219232,4.085130261867192e-10,0.006556153297424316,-7.033348083496094e-06,35406.0,11993.0,35403.0,363036.6910660533,-2.229541273985998e-12,2948.7764344215393,28580.0
0.3125802086040273,6.0,4.077320866863853,0.008860615036849324,-1.606268365605913e-10,0.006821155548095703,-7.033348083496094e-06,35783.0,11703.0,35783.0,359969.61637314945,-5.932763144848631e-12,3189.3163582086563,28580.0
0.3048687927617508,6.0,4.359576187683509,0.008498927156091091,2.1833376322085605e-10,0.007150530815124512,7.748603820800781e-06,36386.0,12546.0,36390.0,378399.1166251254,-5.667406876358995e-12,3215.7815626859665,30708.0
0.29830072030594007,6.0,4.712747455135335,0.008297723138263451,-2.846662876890654e-09,0.006447911262512207,-2.3245811462402344e-05,47050.0,14017.0,47050.0,409122.48461039,-9.49139972146961e-12,3394.5570472478867,37575.0
0.31300777011582565,5.0,4.298943433465175,0.010305800977009363,1.8541729648018864e-09,0.008122086524963379,-6.556510925292969e-06,39449.0,13800.0,39448.0,381485.7660861079,7.449480348128599e-12,3931.1168652772903,34060.0
0.267023497268456,5.0,4.277640144088009,0.008718788310969573,-3.202483503544617e-09,0.006815075874328613,-1.2874603271484375e-05,39786.0,13367.0,39785.0,371745.883555436,-1.1454036690442452e-11,3240.9392721652985,32884.0
0.3131890753729266,7.0,4.36452254123269,0.008233422699269164,3.694921215355579e-10,0.0065114498138427734,8.821487426757812e-06,40302.0,13100.0,40306.0,385567.7476711722,-8.22846503412081e-12,3174.3384877443314,33173.0
0.3319172448311804,6.0,4.1752755292158215,0.010017975812891535,3.1497670269011128e-09,0.007503867149353027,-3.814697265625e-06,37234.0,12092.0,37238.0,360489.85023214185,-6.215219761272964e-12,3611.0294716358185,30647.0
0.31995924148564964,5.0,4.141848095890741,0.009619865638483896,2.3419585551604407e-09,0.0073081254959106445,4.291534423828125e-06,39197.0,12540.0,39200.0,374311.6040094476,-7.377343456455341e-12,3600.513691306114,29888.0
0.3646727306394089,5.0,4.535551392251971,0.010679598089769066,-3.618412489668055e-10,0.008024334907531738,7.152557373046875e-06,41983.0,14013.0,41991.0,397362.77155588235,-1.8630542436117753e-11,4243.207233428955,32381.0
0.31978773097062035,6.0,4.935861136628077,0.008733196635963345,-8.139457079444551e-11,0.006492257118225098,-1.0371208190917969e-05,40758.0,12709.0,40754.0,377891.78319935245,3.472350466838964e-12,3299.951880455017,29915.0
0.24521975841246477,5.0,4.851686265646838,0.007975580743949785,2.452543578917737e-09,0.006463289260864258,9.5367431640625e-07,36840.0,14472.0,36840.0,371228.7075404038,5.28200706992791e-12,2960.591401219368,35651.0
0.261348963425814,5.0,4.315443930465175,0.008347320329318625,-2.9957408125111746e-10,0.006169915199279785,3.719329833984375e-05,38813.0,14314.0,38817.0,376865.37887462816,-2.1221601914149072e-11,3145.595845580101,35088.0
0.3094797627779906,6.0,4.114189425753337,0.008730865369422218,-1.3593082907606945e-09,0.007176041603088379,-1.2874603271484375e-05,35830.0,13109.0,35826.0,360991.8829840478,-8.037676935661269e-12,3151.5542798042297,28902.0
0.36043629690092427,6.0,4.017479722909074,0.011119397710831213,3.6555726594034943e-09,0.008363604545593262,-2.0384788513183594e-05,35490.0,12298.0,35489.0,349231.760822849,1.5568769872675653e-12,3882.793606042862,27544.0
0.34629181184330826,6.0,4.364639674276667,0.009341250371209692,2.4783778248640243e-09,0.007324814796447754,5.7220458984375e-06,36323.0,12134.0,36327.0,366116.4492639173,8.825271370024502e-12,3419.7103246450424,26269.0
0.2506081013925501,6.0,3.87952563689165,0.007832763136262981,7.498365557798728e-11,0.0062029361724853516,-2.562999725341797e-05,34227.0,12467.0,34220.0,348187.4695972529,1.4128249621189692e-11,2727.1096428632736,30441.0
0.2889951348439899,5.0,3.8273446719543487,0.010005506660004958,4.1045278872229173e-10,0.007881999015808105,-3.361701965332031e-05,33020.0,11886.0,33014.0,336934.12924958277,-2.4160218098456336e-11,3370.88521027565,27553.0
0.3620924246054395,5.0,4.344712283346409,0.011282638120102106,1.2982120726385545e-09,0.008753061294555664,-4.124641418457031e-05,33863.0,13007.0,33860.0,361009.93321746035,-5.040737088077924e-12,4072.660034298897,28785.0
0.4823975467357515,7.0,4.306007049025463,0.013433522895818303,7.089027179470853e-10,0.011363983154296875,-1.049041748046875e-05,32239.0,11271.0,32240.0,343101.27861128125,4.204205581562729e-12,4608.329728841782,27236.0
0.3648799624816096,6.0,4.074117401538611,0.011186910864058413,-4.722752549817076e-09,0.008883953094482422,-5.817413330078125e-05,34049.0,12259.0,34051.0,352815.2621578501,-6.080361275731069e-12,3946.462480068207,27140.0
0.39706697026212695,5.0,4.2924436651435505,0.0134416277271583,-3.5552284270460904e-10,0.010728955268859863,-2.658367156982422e-05,33990.0,13934.0,33992.0,360514.0707044154,-5.6323258270176245e-12,4845.101922392845,32350.0
0.43206950959434803,5.0,4.411901696767073,0.013292097810467574,2.671881966295086e-09,0.010616302490234375,-3.1113624572753906e-05,39203.0,13279.0,39204.0,371268.62033208035,-1.1263391673715971e-11,4934.119751930237,30932.0
0.3262879874227804,5.0,4.765799700636029,0.00987883489168201,-5.02431050633585e-10,0.007985234260559082,-1.1920928955078125e-05,45050.0,14805.0,45049.0,392236.1418310629,3.290509211837415e-12,3874.4691656827927,36234.0
0.4342691169331129,5.0,4.340565610512713,0.013831646659280723,-5.949309522184966e-10,0.010859012603759766,-3.0040740966796875e-05,40794.0,13759.0,40792.0,379979.1527965851,-4.718010348920991e-12,5254.794713973999,32331.0
0.2893289668584344,5.0,3.923768248511921,0.010203105684779733,9.054724595558288e-10,0.007850289344787598,-1.3470649719238281e-05,38277.0,11787.0,38274.0,346153.4787650859,-9.907734575228277e-12,3531.488736510277,28774.0
0.3107618890341174,7.0,3.854450980213335,0.008990906238177002,-7.539950523602864e-10,0.007257580757141113,-2.5033950805664062e-05,32730.0,11081.0,32724.0,343584.46963323065,6.186594419221015e-12,3088.9067562818527,25865.0
0.40784395967481407,5.0,4.515220213902297,0.012296960562764329,-6.944596694300109e-10,0.010547161102294922,-3.4689903259277344e-05,36381.0,13555.0,36379.0,385593.69227214303,-8.356231896686542e-12,4741.007066249847,31669.0
0.25411952095507473,5.0,4.224218531839302,0.009220205184240594,-1.2089560595818358e-09,0.007021665573120117,-7.271766662597656e-06,38351.0,12123.0,38356.0,356388.5387524521,-1.5753816966211365e-11,3285.7030992507935,31574.0
0.3872155592027971,5.0,4.326801097378653,0.013736245030686354,1.7509465770955971e-09,0.010542154312133789,-1.7404556274414062e-05,36027.0,11695.0,36030.0,351301.3220984801,-6.20028327572161e-12,4824.704968333244,27108.0
0.283373697871794,5.0,4.095616845212084,0.011387647822824767,-3.359443417865866e-09,0.008441805839538574,-2.288818359375e-05,37734.0,13436.0,37739.0,353330.6953930412,1.6763171728622004e-11,4023.1079363822937,33642.0
0.3336650740573203,6.0,4.200262716268171,0.010893044972536322,-7.005055835554377e-10,0.008986592292785645,-2.6106834411621094e-05,35332.0,12178.0,35334.0,352812.31734510115,1.0633011570892648e-11,3842.7939401865005,30456.0
0.36279490289098754,6.0,4.412186099226295,0.010508109001414618,2.5154069241476764e-09,0.00807046890258789,-2.4080276489257812e-05,33725.0,11696.0,33727.0,349740.2308374678,-4.184911699029557e-12,3674.7172421216965,25039.0
0.344939872187282,7.0,3.9310165039178218,0.008907815148230951,6.856809807035102e-09,0.007171273231506348,-4.220008850097656e-05,30258.0,10805.0,30253.0,345631.9341848165,3.789285121570728e-12,3078.6032699346542,23887.0
0.3200230298980293,7.0,4.1006528884698445,0.008374384501829639,4.934528975537555e-09,0.006477236747741699,1.2874603271484375e-05,33354.0,12254.0,33357.0,361503.31397382205,-6.138505524176564e-13,3027.164135336876,26318.0
0.34152317787649267,5.0,4.076905780424033,0.01163416774666328,1.7435271305068612e-09,0.008959531784057617,-2.4080276489257812e-05,39334.0,12128.0,39342.0,357429.5564479303,-1.6640249501346717e-11,4157.853771805763,29790.0
0.25714354159069686,7.0,3.897963206997444,0.007392033763245163,-3.1304050066367726e-09,0.006081342697143555,1.0132789611816406e-05,32360.0,11156.0,32359.0,350744.1891936138,4.184497558909942e-12,2592.5858256816864,27736.0
0.03532402200763723,6.0,2.938875422416973,0.0017118226563448205,2.9560230035523117e-10,0.00115966796875,-2.4437904357910156e-05,31294.0,8075.0,31301.0,241159.74511117412,-5.680105166135209e-11,412.82143998146057,17602.0
0.10173496222144623,9.0,3.025401974195392,0.003022905033833776,3.1271518070541537e-09,0.002149820327758789,4.279613494873047e-05,44216.0,8127.0,44221.0,290825.7574859238,3.712997209077265e-11,879.1303106546402,17054.0
0.09208160635835742,10.0,3.2079657671463306,0.0028319475652196246,4.982857322297427e-09,0.0018881559371948242,1.811981201171875e-05,49876.0,8658.0,49869.0,299529.6600224211,-7.47657749717081e-12,848.2447583675385,20061.0
0.08145522481459871,10.0,3.0556937409090787,0.002406921752113808,-5.994073528560601e-09,0.0016362667083740234,2.3484230041503906e-05,40137.0,7227.0,40137.0,281096.7647039469,-2.495040105879683e-11,676.5736699104309,15352.0
0.10956635460831925,10.0,3.3013390275846546,0.0033197183938420407,-4.496486184316913e-10,0.002339601516723633,7.62939453125e-06,49526.0,8505.0,49523.0,297994.4539179484,-2.531864545475984e-11,989.2462038993835,16255.0
0.1204772218757745,12.0,3.4799557706540925,0.0031798499178184786,3.1864477869539464e-09,0.0021790266036987305,2.2530555725097656e-05,53600.0,8061.0,53594.0,317962.479098373,-1.1566372841489684e-12,1011.0619000196457,16831.0
0.10642354768284842,10.0,3.0138819723252714,0.00335593679573952,6.371645785985934e-09,0.0023963451385498047,4.172325134277344e-06,48699.0,7968.0,48698.0,291850.4470730298,-1.7724681632850204e-12,979.4200860261917,16100.0
0.10034753556694828,10.0,3.584223721635579,0.0033488910975467564,-1.9098544594136782e-09,0.0022984743118286133,1.0013580322265625e-05,53181.0,9206.0,53186.0,312842.842856159,1.0324106606345319e-11,1047.6637420654297,23636.0
0.11244488270239508,9.0,3.187282028112457,0.004325847908695782,1.8985756530437833e-09,0.0031290054321289062,-1.1920928955078125e-06,48208.0,10286.0,48211.0,294924.64072160405,8.298780319584634e-12,1275.7747393846512,28788.0
0.09678123276655355,11.0,3.1851327937639042,0.0035443197037452632,4.106000740760448e-09,0.0025655031204223633,0.0,52433.0,9243.0,52434.0,290826.8018692061,-1.4309753559696436e-11,1030.7696892023087,25592.0
0.12248343109543941,8.0,3.4189784461899086,0.003714874472204075,5.042658911979237e-10,0.002550482749938965,-1.4424324035644531e-05,44924.0,10359.0,44924.0,314891.76442803,2.600955827795171e-11,1169.7656779289246,23354.0
0.1488802373922869,8.0,3.640318012524822,0.004585748551311645,-4.170878620091212e-09,0.003013134002685547,-1.6689300537109375e-06,44608.0,10441.0,44601.0,310286.31148959947,-1.369499928549093e-11,1422.8614747524261,23733.0
